VolcanoID,V_Name,Country,Region,Subregion,Latitude,Longitude,hazard
358080,Palei-Aike Volcanic Field,Chile-Argentina,South America,Southern Chile and Argentina,-52.0,-70.0,
358090,Fueguino,Chile,South America,Southern Chile and Argentina,-54.95,-70.25,
360010,Saba,Netherlands,West Indies,West Indies,17.629999999999896,-63.2299999999999,
360020,"Quill, The",Netherlands,West Indies,West Indies,17.478,-62.96,
360030,Liamuiga,Saint Kitts and Nevis,West Indies,West Indies,17.37,-62.7999999999999,
360040,Nevis Peak,Saint Kitts and Nevis,West Indies,West Indies,17.1499999999999,-62.57999999999989,
360050,Soufri?re Hills,United Kingdom,West Indies,West Indies,16.7199999999999,-62.18,3.0
360060,Soufri?re Guadeloupe,France,West Indies,West Indies,16.05,-61.67,3.0
360080,"Diables, Morne aux",Dominica,West Indies,West Indies,15.612,-61.43,
360090,"Diablotins, Morne",Dominica,West Indies,West Indies,15.503,-61.39699999999989,
360100,"Trois Pitons, Morne",Dominica,West Indies,West Indies,15.3699999999999,-61.32999999999989,
360101,"Watt, Morne",Dominica,West Indies,West Indies,15.307,-61.305,
360110,"Plat Pays, Morne",Dominica,West Indies,West Indies,15.255,-61.341,
360120,Pel?e,France,West Indies,West Indies,14.82,-61.17,3.0
360140,Qualibou,Saint Lucia,West Indies,West Indies,13.83,-61.0499999999999,
360150,Soufri?re St. Vincent,Saint Vincent and the Grenadines,West Indies,West Indies,13.33,-61.18,3.0
360160,Kick 'em Jenny,Grenada,West Indies,West Indies,12.3,-61.64,1.0
360170,St. Catherine,Grenada,West Indies,West Indies,12.15,-61.67,
370010,Snaefellsj?kull,Iceland,Iceland and Arctic Ocean,Iceland (western),64.7999999999999,-23.78,1.0
370020,Helgrindur,Iceland,Iceland and Arctic Ocean,Iceland (western),64.87,-23.25,
370030,Lj?sufj?ll,Iceland,Iceland and Arctic Ocean,Iceland (western),64.87,-22.23,1.0
371020,Reykjanes,Iceland,Iceland and Arctic Ocean,Iceland (southwestern),63.88,-22.5,2.0
371030,Kr?suv?k,Iceland,Iceland and Arctic Ocean,Iceland (southwestern),63.93,-22.1,1.0
371040,Brennisteinsfj?ll,Iceland,Iceland and Arctic Ocean,Iceland (southwestern),63.92,-21.8299999999999,1.0
371050,Hengill,Iceland,Iceland and Arctic Ocean,Iceland (southwestern),64.0799999999999,-21.32,1.0
371051,Hr?mundartindur,Iceland,Iceland and Arctic Ocean,Iceland (southwestern),64.0729999999999,-21.202,
371060,Gr?msnes,Iceland,Iceland and Arctic Ocean,Iceland (southwestern),64.03,-20.87,1.0
371070,Prestahnukur,Iceland,Iceland and Arctic Ocean,Iceland (southwestern),64.5999999999999,-20.5799999999999,
371080,Hveravellir,Iceland,Iceland and Arctic Ocean,Iceland (southwestern),64.75,-19.98,1.0
371090,Hofsj?kull,Iceland,Iceland and Arctic Ocean,Iceland (southwestern),64.78,-18.92,
372010,Vestmannaeyjar,Iceland,Iceland and Arctic Ocean,Iceland (southern),63.43,-20.28,
372020,Eyjafjallaj?kull,Iceland,Iceland and Arctic Ocean,Iceland (southern),63.63,-19.62,
372030,Katla,Iceland,Iceland and Arctic Ocean,Iceland (southern),63.63,-19.05,2.0
372040,Tindfjallaj?kull,Iceland,Iceland and Arctic Ocean,Iceland (southern),63.78,-19.57,
372050,Torfaj?kull,Iceland,Iceland and Arctic Ocean,Iceland (southern),63.92,-19.17,
372070,Hekla,Iceland,Iceland and Arctic Ocean,Iceland (southern),63.9799999999999,-19.699999999999896,3.0
373010,Gr?msv?tn,Iceland,Iceland and Arctic Ocean,Iceland (northeastern),64.42,-17.3299999999999,2.0
373030,B?rdarbunga,Iceland,Iceland and Arctic Ocean,Iceland (northeastern),64.6299999999999,-17.53,2.0
373040,Tungnafellsj?kull,Iceland,Iceland and Arctic Ocean,Iceland (northeastern),64.73,-17.92,
373050,Kverkfj?ll,Iceland,Iceland and Arctic Ocean,Iceland (northeastern),64.65,-16.7199999999999,1.0
373060,Askja,Iceland,Iceland and Arctic Ocean,Iceland (northeastern),65.03,-16.75,2.0
373070,Fremrinamur,Iceland,Iceland and Arctic Ocean,Iceland (northeastern),65.43,-16.6499999999999,
373080,Krafla,Iceland,Iceland and Arctic Ocean,Iceland (northeastern),65.73,-16.78,1.0
373090,Theistareykjarbunga,Iceland,Iceland and Arctic Ocean,Iceland (northeastern),65.8799999999999,-16.8299999999999,
373100,Tj?rnes Fracture Zone,Iceland,Iceland and Arctic Ocean,Iceland (northeastern),66.2999999999999,-17.1,
374010,?raefaj?kull,Iceland,Iceland and Arctic Ocean,Iceland (southeastern),64.0,-16.6499999999999,
374020,Esjufj?ll,Iceland,Iceland and Arctic Ocean,Iceland (southeastern),64.2699999999999,-16.6499999999999,
375010,Kolbeinsey Ridge,Iceland,Iceland and Arctic Ocean,North of Iceland,66.67,-18.5,
376010,Jan Mayen,Norway,Iceland and Arctic Ocean,Atlantic Ocean (Jan Mayen),71.0799999999999,-8.17,2.0
377010,Unnamed,Undersea Features,Iceland and Arctic Ocean,Arctic Ocean,88.26999999999991,-65.5999999999999,
377020,Unnamed,Undersea Features,Iceland and Arctic Ocean,Arctic Ocean,85.5799999999999,85.0,
381020,Unnamed,Undersea Features,Atlantic Ocean,Atlantic Ocean (northern),49.0,-34.5,
381030,Unnamed,Undersea Features,Atlantic Ocean,Atlantic Ocean (northern),39.95,-25.8299999999999,
381040,Unnamed,Undersea Features,Atlantic Ocean,Atlantic Ocean (northern),38.75,-38.079999999999906,
382001,Flores,Portugal,Atlantic Ocean,Azores,39.462,-31.216,
382002,Corvo,Portugal,Atlantic Ocean,Azores,39.698999999999906,-31.111,
382010,Fayal,Portugal,Atlantic Ocean,Azores,38.6,-28.73,
382020,Pico,Portugal,Atlantic Ocean,Azores,38.46999999999991,-28.3999999999999,
382030,San Jorge,Portugal,Atlantic Ocean,Azores,38.649999999999906,-28.0799999999999,2.0
382040,Graciosa,Portugal,Atlantic Ocean,Azores,39.02,-27.9699999999999,
382050,Terceira,Portugal,Atlantic Ocean,Azores,38.729999999999905,-27.32,
382070,Don Joao de Castro Bank,Portugal,Atlantic Ocean,Azores,38.229999999999905,-26.6299999999999,
382080,Sete Cidades,Portugal,Atlantic Ocean,Azores,37.869999999999905,-25.78,2.0
382081,Picos Volcanic System,Portugal,Atlantic Ocean,Azores,37.78,-25.67,
382090,Agua de Pau,Portugal,Atlantic Ocean,Azores,37.77,-25.4699999999999,3.0
382100,Furnas,Portugal,Atlantic Ocean,Azores,37.77,-25.32,3.0
382110,Monaco Bank,Portugal,Atlantic Ocean,Azores,37.6,-25.8799999999999,
382120,Madeira,Portugal,Atlantic Ocean,Azores,32.7299999999999,-16.9699999999999,
383010,La Palma,Spain,Atlantic Ocean,Canary Islands,28.57,-17.8299999999999,2.0
383020,Hierro,Spain,Atlantic Ocean,Canary Islands,27.73,-18.03,
383030,Tenerife,Spain,Atlantic Ocean,Canary Islands,28.271,-16.6409999999999,2.0
383040,Gran Canaria,Spain,Atlantic Ocean,Canary Islands,28.0,-15.58,
383050,Fuerteventura,Spain,Atlantic Ocean,Canary Islands,28.358,-14.02,
383060,Lanzarote,Spain,Atlantic Ocean,Canary Islands,29.03,-13.63,
384010,Fogo,Cape Verde,Atlantic Ocean,Cape Verde Islands,14.9499999999999,-24.35,1.0
384020,Brava,Cape Verde,Atlantic Ocean,Cape Verde Islands,14.85,-24.7199999999999,
384030,Sao Vicente,Cape Verde,Atlantic Ocean,Cape Verde Islands,16.85,-24.9699999999999,
385010,Unnamed,Undersea Features,Atlantic Ocean,Atlantic Ocean (central),7.0,-21.8299999999999,
385020,Unnamed,Undersea Features,Atlantic Ocean,Atlantic Ocean (central),4.2,-21.449999999999896,
385030,Unnamed,Undersea Features,Atlantic Ocean,Atlantic Ocean (central),-0.72,-20.53,
385040,Unnamed,Undersea Features,Atlantic Ocean,Atlantic Ocean (central),-3.5,-24.5,
385050,Ascensi?n,United Kingdom,Atlantic Ocean,Atlantic Ocean (central),-7.95,-14.3699999999999,
385051,Trindade,Brazil,Atlantic Ocean,Atlantic Ocean (central),-20.513999999999896,-29.331,
385052,Unnamed,Undersea Features,Atlantic Ocean,Atlantic Ocean (central),-32.9579999999999,-5.22,
386010,Tristan da Cunha,United Kingdom,Atlantic Ocean,Atlantic Ocean (southern),-37.091999999999906,-12.2799999999999,
386011,Nightingale Island,United Kingdom,Atlantic Ocean,Atlantic Ocean (southern),-37.42,-12.48,
386020,Bouvet,Norway,Atlantic Ocean,Atlantic Ocean (southern),-54.42,3.35,
386030,Thompson Island,Norway,Atlantic Ocean,Atlantic Ocean (southern),-53.93,5.5,
390010,Buckle Island,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-66.78,163.25,
390011,Young Island,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-66.42,162.47,
390012,Sturge Island,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-67.4,164.83,
390013,"Pleiades, The",Antarctica,Antarctica,Antarctica and South Sandwich Islands,-72.67,165.5,
390014,Unnamed,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-73.45,164.58,
390015,Melbourne,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-74.34999999999991,164.69999999999902,
390016,Unnamed,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-76.8299999999999,163.0,
390017,"Morning, Mt.",Antarctica,Antarctica,Antarctica and South Sandwich Islands,-78.5,163.53,
390020,Erebus,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-77.53,167.16999999999902,1.0
390021,Royal Society Range,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-78.25,163.33,
390022,Berlin,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-76.0499999999999,-136.0,
390023,Andrus,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-75.7999999999999,-132.33,
390024,Waesche,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-77.17,-126.88,
390025,Siple,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-73.43,-126.67,
390026,Toney Mountain,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-75.7999999999999,-115.83,
390027,Takahe,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-76.28,-112.08,
390028,Hudson Mountains,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-74.3299999999999,-99.42,
390029,Peter I Island,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-68.8499999999999,-90.5799999999999,
390030,Deception Island,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-62.96999999999989,-60.64999999999989,2.0
390031,Penguin Island,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-62.1,-57.93,
390040,Bridgeman Island,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-62.0499999999999,-56.75,
390041,Paulet,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-63.57999999999989,-55.77,
390050,Seal Nunataks Group,Antarctica,Antarctica,Antarctica and South Sandwich Islands,-65.03,-60.0499999999999,
390070,Thule Islands,United Kingdom,Antarctica,Antarctica and South Sandwich Islands,-59.45,-27.37,
390080,Bristol Island,United Kingdom,Antarctica,Antarctica and South Sandwich Islands,-59.03,-26.5799999999999,1.0
390081,Montagu Island,United Kingdom,Antarctica,Antarctica and South Sandwich Islands,-58.42,-26.3299999999999,
390090,Michael,United Kingdom,Antarctica,Antarctica and South Sandwich Islands,-57.78,-26.4499999999999,1.0
390100,Candlemas Island,United Kingdom,Antarctica,Antarctica and South Sandwich Islands,-57.07999999999989,-26.67,
390110,Hodson,United Kingdom,Antarctica,Antarctica and South Sandwich Islands,-56.7,-27.1499999999999,
390120,Leskov Island,United Kingdom,Antarctica,Antarctica and South Sandwich Islands,-56.67,-28.1299999999999,
390130,Zavodovski,United Kingdom,Antarctica,Antarctica and South Sandwich Islands,-56.2999999999999,-27.57,
390140,Protector Shoal,United Kingdom,Antarctica,Antarctica and South Sandwich Islands,-55.92,-28.0799999999999,
